Product ID,Order created,Rental start,Rental end,Vendor ID,Customer ID
100001103,2012-05-03 11:32:14.3000000,2012-05-02 22:00:00.0000000,2012-05-03 21:59:59.0000000,39,231714
100001103,2013-04-15 14:27:36.6800000,2013-04-14 22:00:00.0000000,2013-04-15 21:59:59.0000000,39,294100
100001103,2013-04-16 09:32:04.5630000,2013-04-15 22:00:00.0000000,2013-04-16 21:59:59.0000000,39,292603
100001103,2013-04-16 06:43:22.7930000,2013-04-17 22:00:00.0000000,2013-04-18 21:59:59.0000000,39,28989
100001103,2013-04-17 13:42:13.3700000,2013-04-17 22:00:00.0000000,2013-04-18 21:59:59.0000000,39,294196
100001103,2013-04-20 07:00:13.1070000,2013-04-19 22:00:00.0000000,2013-04-20 21:59:59.0000000,39,158991
100001103,2013-04-20 07:04:43.5830000,2013-04-19 22:00:00.0000000,2013-04-20 21:59:59.0000000,39,84052
100001103,2013-04-20 07:46:39.1400000,2013-04-19 22:00:00.0000000,2013-04-20 21:59:59.0000000,39,294299
100001103,2013-04-20 08:20:58.0870000,2013-04-19 22:00:00.0000000,2013-04-20 21:59:59.0000000,39,28681
100001103,2013-04-20 09:51:58.5330000,2013-04-19 22:00:00.0000000,2013-04-20 21:59:59.0000000,39,28094
100001103,2013-04-19 11:31:52.7570000,2013-04-18 22:00:00.0000000,2013-04-19 21:59:59.0000000,39,294280
100001103,2013-04-19 07:59:54.1100000,2013-04-23 22:00:00.0000000,2013-04-24 21:59:59.0000000,39,122298
100001103,2013-04-27 10:06:00.9700000,2013-04-26 22:00:00.0000000,2013-04-27 21:59:59.0000000,39,244816
100001103,2013-04-27 07:25:00.1630000,2013-04-26 22:00:00.0000000,2013-04-27 21:59:59.0000000,39,191637
100001103,2013-04-25 10:04:39.0530000,2013-04-26 22:00:00.0000000,2013-04-27 21:59:59.0000000,39,78684
100001103,2013-04-24 08:26:46.2430000,2013-04-23 22:00:00.0000000,2013-04-24 21:59:59.0000000,39,167434
100001103,2013-04-22 06:35:54.6430000,2013-04-21 22:00:00.0000000,2013-04-22 21:59:59.0000000,39,191427
100001103,2013-04-22 08:14:15.7300000,2013-04-21 22:00:00.0000000,2013-04-22 21:59:59.0000000,39,294389
100001103,2013-04-22 08:22:27.9570000,2013-04-21 22:00:00.0000000,2013-04-22 21:59:59.0000000,39,28989
100001103,2013-04-23 06:21:27.5530000,2013-04-22 22:00:00.0000000,2013-04-23 21:59:59.0000000,39,294410
100001103,2013-04-23 07:41:14.8930000,2013-04-22 22:00:00.0000000,2013-04-23 21:59:59.0000000,39,29227
100001103,2013-04-23 09:20:00.8700000,2013-04-25 22:00:00.0000000,2013-04-26 21:59:59.0000000,39,28282
100001103,2012-04-07 07:08:55.9700000,2012-04-06 22:00:00.0000000,2012-04-07 21:59:59.0000000,39,166235
100001103,2012-03-27 08:30:16.2430000,2012-03-26 22:00:00.0000000,2012-03-27 21:59:59.0000000,39,161381
100001103,2012-04-04 12:22:03.9100000,2012-04-03 22:00:00.0000000,2012-04-04 21:59:59.0000000,39,243742
100001103,2012-04-04 13:05:46.3100000,2012-04-03 22:00:00.0000000,2012-04-04 21:59:59.0000000,39,80227
100001103,2012-04-14 07:42:33.0770000,2012-04-14 22:00:00.0000000,2012-04-15 21:59:59.0000000,39,171824
100001103,2012-04-14 08:22:33.0000000,2012-04-14 22:00:00.0000000,2012-04-15 21:59:59.0000000,39,158713
100001103,2012-03-27 12:04:47.6900000,2012-03-30 22:00:00.0000000,2012-03-31 21:59:59.0000000,39,78684
100001103,2012-03-27 12:47:13.0470000,2012-03-29 22:00:00.0000000,2012-03-30 21:59:59.0000000,39,28337
100001103,2012-03-28 07:54:13.0130000,2012-03-27 22:00:00.0000000,2012-03-28 21:59:59.0000000,39,243375
100001103,2012-03-28 08:25:29.4300000,2012-03-29 22:00:00.0000000,2012-03-30 21:59:59.0000000,39,243381
100001103,2012-04-21 08:49:29.8570000,2012-04-20 22:00:00.0000000,2012-04-21 21:59:59.0000000,39,179273
100001103,2012-04-21 09:59:28.7600000,2012-04-20 22:00:00.0000000,2012-04-21 21:59:59.0000000,39,193909
100001103,2012-04-27 05:29:04.2370000,2012-04-26 22:00:00.0000000,2012-04-27 21:59:59.0000000,39,237713
100001103,2012-05-01 06:34:01.0600000,2012-04-30 22:00:00.0000000,2012-05-01 21:59:59.0000000,39,191637
100001103,2012-04-21 07:20:12.3730000,2012-04-20 22:00:00.0000000,2012-04-21 21:59:59.0000000,39,91776
100001103,2012-04-21 07:50:06.3930000,2012-04-20 22:00:00.0000000,2012-04-21 21:59:59.0000000,39,244035
100001103,2012-04-19 05:16:27.0200000,2012-04-18 22:00:00.0000000,2012-04-19 21:59:59.0000000,39,78599
100001103,2012-04-20 06:06:32.3930000,2012-04-19 22:00:00.0000000,2012-04-20 21:59:59.0000000,39,101112
100001103,2012-04-20 12:30:34.1600000,2012-04-22 22:00:00.0000000,2012-04-23 21:59:59.0000000,39,29133
100001103,2012-04-20 13:20:46.4000000,2012-04-19 22:00:00.0000000,2012-04-20 21:59:59.0000000,39,180054
100001103,2012-04-12 10:01:16.6330000,2012-04-11 22:00:00.0000000,2012-04-12 21:59:59.0000000,39,243831
100001103,2012-04-16 07:38:16.4300000,2012-04-15 22:00:00.0000000,2012-04-16 21:59:59.0000000,39,243892
100001103,2011-04-23 07:48:27.5230000,2011-04-22 22:00:00.0000000,2011-04-23 21:59:59.0000000,39,78684
100001103,2011-04-20 12:02:57.4100000,2011-04-19 22:00:00.0000000,2011-04-20 21:59:59.0000000,39,29227
100001103,2011-04-29 11:14:23.3870000,2011-04-28 22:00:00.0000000,2011-04-29 21:59:59.0000000,39,158713
100001103,2011-04-27 06:14:51.6200000,2011-04-26 22:00:00.0000000,2011-04-27 21:59:59.0000000,39,29037
100001103,2011-05-21 07:01:26.9000000,2011-05-20 22:00:00.0000000,2011-05-21 21:59:59.0000000,39,28736
100001103,2011-05-21 07:07:32.2600000,2011-05-20 22:00:00.0000000,2011-05-21 21:59:59.0000000,39,27948
100001103,2011-05-24 14:17:31.8400000,2011-05-24 22:00:00.0000000,2011-05-25 21:59:59.0000000,39,191554
100001103,2011-07-12 06:35:22.0470000,2011-07-11 22:00:00.0000000,2011-07-12 21:59:59.0000000,39,158713
100001103,2011-06-03 07:44:19.3370000,2011-06-02 22:00:00.0000000,2011-06-03 21:59:59.0000000,39,84052
100001103,2011-09-22 14:24:21.1730000,2011-09-21 22:00:00.0000000,2011-09-22 21:59:59.0000000,39,232478
100001103,2012-03-26 07:14:13.7770000,2012-03-30 22:00:00.0000000,2012-03-31 21:59:59.0000000,39,102276
100001103,2012-03-26 07:44:48.7100000,2012-03-25 22:00:00.0000000,2012-03-26 21:59:59.0000000,39,28541
100001103,2012-03-23 14:23:14.6300000,2012-03-23 23:00:00.0000000,2012-03-24 22:59:59.0000000,39,160925
100001103,2012-03-22 10:14:54.4270000,2012-03-21 23:00:00.0000000,2012-03-22 22:59:59.0000000,39,29227
100001103,2011-10-29 09:53:05.3570000,2011-10-28 22:00:00.0000000,2011-10-29 21:59:59.0000000,39,28526
100001103,2012-03-13 14:58:42.9400000,2012-03-13 23:00:00.0000000,2012-03-14 22:59:59.0000000,39,85522
100001103,2012-03-16 15:17:03.4370000,2012-03-16 23:00:00.0000000,2012-03-17 22:59:59.0000000,39,28116
100001103,2010-04-27 12:03:16.0370000,2010-04-26 22:00:00.0000000,2010-04-27 21:59:59.0000000,39,28907
100001103,2010-04-27 08:23:18.7030000,2010-04-26 22:00:00.0000000,2010-04-27 21:59:59.0000000,39,158713
100001103,2010-04-27 09:04:57.2830000,2010-04-26 22:00:00.0000000,2010-04-27 21:59:59.0000000,39,28592
100001103,2010-04-28 08:39:44.4270000,2010-04-28 22:00:00.0000000,2010-04-29 21:59:59.0000000,39,192519
100001103,2010-04-15 12:37:33.3630000,2010-04-14 22:00:00.0000000,2010-04-15 21:59:59.0000000,39,191989
100001103,2010-04-26 12:43:26.6270000,2010-04-30 22:00:00.0000000,2010-05-01 21:59:59.0000000,39,172338
100001103,2010-04-22 09:38:06.1530000,2010-04-22 22:00:00.0000000,2010-04-23 21:59:59.0000000,39,192267
100001103,2010-04-23 10:47:59.7200000,2010-04-22 22:00:00.0000000,2010-04-23 21:59:59.0000000,39,29196
100001103,2010-04-24 07:27:42.0930000,2010-04-23 22:00:00.0000000,2010-04-24 21:59:59.0000000,39,192355
100001103,2010-04-15 04:56:44.9730000,2010-04-13 22:00:00.0000000,2010-04-14 21:59:59.0000000,39,158713
100001103,2010-04-15 05:15:20.6970000,2010-04-13 22:00:00.0000000,2010-04-14 21:59:59.0000000,39,164252
100001103,2010-04-19 13:16:13.5370000,2010-04-18 22:00:00.0000000,2010-04-19 21:59:59.0000000,39,28989
100001103,2010-04-16 10:30:28.7130000,2010-04-15 22:00:00.0000000,2010-04-16 21:59:59.0000000,39,28319
100001103,2010-04-16 10:42:39.9900000,2010-04-15 22:00:00.0000000,2010-04-16 21:59:59.0000000,39,114266
100001103,2010-04-12 08:54:34.3700000,2010-04-11 22:00:00.0000000,2010-04-12 21:59:59.0000000,39,77924
100001103,2010-04-12 08:16:50.2230000,2010-04-11 22:00:00.0000000,2010-04-12 21:59:59.0000000,39,167434
100001103,2010-04-08 08:39:14.3500000,2010-04-07 22:00:00.0000000,2010-04-08 21:59:59.0000000,39,28164
100001103,2010-04-13 06:08:06.9500000,2010-04-12 22:00:00.0000000,2010-04-13 21:59:59.0000000,39,82190
100001103,2010-04-13 10:57:18.3070000,2010-04-12 22:00:00.0000000,2010-04-13 21:59:59.0000000,39,28625
100001103,2010-04-13 14:45:39.6770000,2010-04-16 22:00:00.0000000,2010-04-17 21:59:59.0000000,39,191902
100001103,2010-04-14 10:47:47.3800000,2010-04-13 22:00:00.0000000,2010-04-14 21:59:59.0000000,39,191939
100001103,2010-04-14 11:50:28.4330000,2010-04-14 22:00:00.0000000,2010-04-15 21:59:59.0000000,39,28604
100001103,2010-04-09 06:12:55.5270000,2010-04-09 22:00:00.0000000,2010-04-10 21:59:59.0000000,39,179332
100001103,2010-04-09 07:01:52.8670000,2010-04-11 22:00:00.0000000,2010-04-12 21:59:59.0000000,39,76863
100001103,2010-04-09 07:21:49.7770000,2010-04-08 22:00:00.0000000,2010-04-09 21:59:59.0000000,39,191727
100001103,2010-04-09 10:56:21.4630000,2010-04-15 22:00:00.0000000,2010-04-16 21:59:59.0000000,39,28829
100001103,2010-04-09 12:17:48.0900000,2010-04-08 22:00:00.0000000,2010-04-09 21:59:59.0000000,39,28592
100001103,2010-04-12 06:11:04.2270000,2010-04-11 22:00:00.0000000,2010-04-12 21:59:59.0000000,39,58688
100001103,2010-04-10 06:44:54.0530000,2010-04-09 22:00:00.0000000,2010-04-10 21:59:59.0000000,39,28101
100001103,2010-04-10 07:16:03.9430000,2010-04-09 22:00:00.0000000,2010-04-10 21:59:59.0000000,39,101110
100001103,2010-04-08 13:40:27.0700000,2010-04-09 22:00:00.0000000,2010-04-10 21:59:59.0000000,39,160925
100001103,2010-04-08 10:56:37.6530000,2010-04-07 22:00:00.0000000,2010-04-08 21:59:59.0000000,39,191684
100001103,2010-04-08 10:59:18.1200000,2010-04-08 22:00:00.0000000,2010-04-09 21:59:59.0000000,39,191685
100001103,2010-04-06 14:59:40.7200000,2010-04-08 22:00:00.0000000,2010-04-09 21:59:59.0000000,39,172268
100001103,2010-04-07 07:31:49.0830000,2010-04-07 22:00:00.0000000,2010-04-08 21:59:59.0000000,39,29089
100001103,2010-04-07 07:56:20.8730000,2010-04-08 22:00:00.0000000,2010-04-09 21:59:59.0000000,39,162645
100001103,2010-04-08 06:16:21.0930000,2010-04-07 22:00:00.0000000,2010-04-08 21:59:59.0000000,39,191655
100001103,2010-04-07 08:17:49.9130000,2010-04-09 22:00:00.0000000,2010-04-10 21:59:59.0000000,39,179884
100001103,2010-04-03 07:03:32.2200000,2010-04-02 22:00:00.0000000,2010-04-03 21:59:59.0000000,39,29257
100001103,2010-04-03 07:25:34.8800000,2010-04-02 22:00:00.0000000,2010-04-03 21:59:59.0000000,39,115236
100001103,2010-04-01 16:19:51.1800000,2010-04-01 22:00:00.0000000,2010-04-02 21:59:59.0000000,39,191514
100001103,2010-04-03 09:17:29.5600000,2010-04-02 22:00:00.0000000,2010-04-04 21:59:59.0000000,39,184397
100001103,2010-04-06 05:31:41.9470000,2010-04-05 22:00:00.0000000,2010-04-06 21:59:59.0000000,39,27880
100001103,2010-04-06 06:27:50.9800000,2010-04-08 22:00:00.0000000,2010-04-09 21:59:59.0000000,39,191559
100001103,2010-03-29 14:29:59.6770000,2010-03-30 22:00:00.0000000,2010-03-31 21:59:59.0000000,39,28394
100001103,2010-03-30 07:26:16.9570000,2010-03-29 22:00:00.0000000,2010-03-30 21:59:59.0000000,39,191427
100001103,2010-03-31 06:39:08.5800000,2010-03-30 22:00:00.0000000,2010-03-31 21:59:59.0000000,39,158713
100001103,2010-03-31 06:49:44.9600000,2010-03-30 22:00:00.0000000,2010-03-31 21:59:59.0000000,39,191465
100001103,2011-04-04 07:37:00.8830000,2011-04-03 22:00:00.0000000,2011-04-04 21:59:59.0000000,39,83802
100001103,2011-04-04 10:59:28.4900000,2011-04-03 22:00:00.0000000,2011-04-04 21:59:59.0000000,39,167434
100001103,2011-04-07 10:10:37.9770000,2011-04-06 22:00:00.0000000,2011-04-07 21:59:59.0000000,39,28319
100001103,2011-04-08 10:03:19.6630000,2011-04-07 22:00:00.0000000,2011-04-08 21:59:59.0000000,39,109544
100001103,2011-04-11 09:25:23.4500000,2011-04-10 22:00:00.0000000,2011-04-11 21:59:59.0000000,39,232796
100001103,2011-04-09 07:44:30.7400000,2011-04-08 22:00:00.0000000,2011-04-09 21:59:59.0000000,39,158713
100001103,2011-04-13 13:31:19.8000000,2011-04-13 22:00:00.0000000,2011-04-15 21:59:59.0000000,39,115943
100001103,2011-04-11 10:26:31.7800000,2011-04-10 22:00:00.0000000,2011-04-11 21:59:59.0000000,39,28604
100001103,2011-04-11 11:39:38.8270000,2011-04-10 22:00:00.0000000,2011-04-11 21:59:59.0000000,39,27851
100001103,2011-04-11 06:03:24.6530000,2011-04-17 22:00:00.0000000,2011-04-18 21:59:59.0000000,39,161858
100001103,2011-04-19 09:04:07.9530000,2011-04-18 22:00:00.0000000,2011-04-19 21:59:59.0000000,39,159507
